Année;Perimètre juridique;Perimètre spatial;Spatial perimeter;Indicateur;Indicator;Type de contrat;Type of contract;Collège;Employee category;Plage M3E;M3E classification;Genre;Gender;Valeur;Unité;Unit;Chapitre du bilan social
2019;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Homme;Male;17.0;M€;M€;§2.1.1
2019;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Femme;Female;10.0;M€;M€;§2.1.1
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Homme;Male;1134.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;B;B;Femme;Female;7178.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;C;C;Homme;Male;6145.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;E;E;Femme;Female;4341.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;sans plage;No classification;Homme;Male;7802.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;;;sans plage;No classification;Homme;Male;1354.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Maîtrise vers Cadre;Supervisor to Manager;;;Femme;Female;178.0;nombre;number;§1.5.1
2019;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Non statutaire CDI;Permanent non-staturory;Maîtrise vers Cadre;Supervisor to Manager;;;Femme;Female;0.0;nombre;number;§1.5.1
2019;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Cadre;Managers;;;Homme;Male;1676.0;M€;M€;§2.1.1
2019;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Homme;Male;41.0;M€;M€;§2.1.1
2019;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Femme;Female;26.0;M€;M€;§2.1.1
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Maitrise;Supervisors;;;Homme;Male;4222.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Homme;Male;11682.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Homme;Male;3354.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Femme;Female;2259.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;3261.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;A;A;Femme;Female;9050.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;B;B;Homme;Male;7798.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;D;D;Homme;Male;5339.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;E;E;Homme;Male;5036.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;I;I;Homme;Male;0.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;;;sans plage;No classification;Femme;Female;8806.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;;;sans plage;No classification;Femme;Female;1386.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Homme;Male;0.0;M€;M€;§2.1.1
2019;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Femme;Female;13.0;M€;M€;§2.1.1
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Execution;Operatives;;;Homme;Male;3262.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Execution;Operatives;;;Femme;Female;2765.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Femme;Female;3608.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Homme;Male;686.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;3322.0;€;€;§2.1.2
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;A;A;Homme;Male;9833.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;F;F;Femme;Female;3811.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;G;G;Femme;Female;3311.0;€;€;§2.1.2.bis
2019;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;;;sans plage;No classification;Homme;Male;11534.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Exécution vers Maîtrise;Operative to Supervisor;;;Homme;Male;251.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Execution;Operatives;;;Femme;Female;49.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;4.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Homme;Male;3804.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;B;B;Femme;Female;7141.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;D;D;Homme;Male;5262.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;G;G;Homme;Male;3830.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;G;G;Femme;Female;3236.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;;;sans plage;No classification;Femme;Female;8976.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;;;sans plage;No classification;Homme;Male;1302.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Exécution vers Maîtrise;Operative to Supervisor;;;Femme;Female;103.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Non statutaire CDI;Permanent non-staturory;Maîtrise vers Cadre;Supervisor to Manager;;;Femme;Female;0.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Cadre;Managers;;;Femme;Female;617.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Maitrise;Supervisors;;;Homme;Male;1028.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Homme;Male;0.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Femme;Female;1.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Homme;Male;0.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Homme;Male;16.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Homme;Male;12605.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Femme;Female;9599.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Femme;Female;1649.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;3207.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Homme;Male;1322.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Homme;Male;1101.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Femme;Female;1194.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;E;E;Femme;Female;4378.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;F;F;Homme;Male;4135.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;I;I;Femme;Female;3239.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Maîtrise vers Cadre;Supervisor to Manager;;;Homme;Male;441.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Non statutaire CDI;Permanent non-staturory;Maîtrise vers Cadre;Supervisor to Manager;;;Homme;Male;0.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Non statutaire CDI;Permanent non-staturory;Exécution vers Maîtrise;Operative to Supervisor;;;Femme;Female;0.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Maitrise;Supervisors;;;Femme;Female;340.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Execution;Operatives;;;Homme;Male;102.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Homme;Male;38.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Femme;Female;23.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Femme;Female;0.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Femme;Female;13.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Homme;Male;14.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Execution;Operatives;;;Homme;Male;3160.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Femme;Female;1384.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;B;B;Homme;Male;7866.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;C;C;Femme;Female;5559.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;D;D;Femme;Female;4632.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;F;F;Femme;Female;3778.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;H;H;Femme;Female;2718.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Femme;Female;11.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Cadre;Managers;;;Femme;Female;6180.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Execution;Operatives;;;Femme;Female;2681.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;3248.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;A;A;Homme;Male;9892.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;C;C;Homme;Male;6174.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;E;E;Homme;Male;5092.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;sans plage;No classification;Homme;Male;7790.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;sans plage;No classification;Femme;Female;6050.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;;;sans plage;No classification;Femme;Female;1356.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Maîtrise vers Cadre;Supervisor to Manager;;;Femme;Female;165.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Non statutaire CDI;Permanent non-staturory;Exécution vers Maîtrise;Operative to Supervisor;;;Homme;Male;0.0;nombre;number;§1.5.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Cadre;Managers;;;Homme;Male;1703.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;2.0;M€;M€;§2.1.1
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Cadre;Managers;;;Homme;Male;7010.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Maitrise;Supervisors;;;Homme;Male;4151.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Maitrise;Supervisors;;;Femme;Female;3581.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Femme;Female;3493.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Homme;Male;566.0;€;€;§2.1.2
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;A;A;Femme;Female;9070.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;H;H;Homme;Male;3274.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;I;I;Homme;Male;0.0;€;€;§2.1.2.bis
2018;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;;;sans plage;No classification;Homme;Male;12431.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Execution;Operatives;;;Femme;Female;51.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Femme;Female;22.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Homme;Male;0.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Homme;Male;15.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Cadre;Managers;;;Femme;Female;6002.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Homme;Male;626.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;3257.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;B;B;Homme;Male;7740.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;B;B;Femme;Female;7047.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;D;D;Femme;Female;4485.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;E;E;Femme;Female;4347.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;H;H;Homme;Male;3103.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;;;sans plage;No classification;Homme;Male;1319.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Exécution vers Maîtrise;Operative to Supervisor;;;Homme;Male;269.0;nombre;number;§1.5.1
2017;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Exécution vers Maîtrise;Operative to Supervisor;;;Femme;Female;118.0;nombre;number;§1.5.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Cadre;Managers;;;Homme;Male;1735.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Maitrise;Supervisors;;;Femme;Female;344.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;2.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Femme;Female;12.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Homme;Male;14.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Femme;Female;12.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Cadre;Managers;;;Homme;Male;6931.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Maitrise;Supervisors;;;Homme;Male;3965.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Homme;Male;3763.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Maitrise;Supervisors;;;Femme;Female;3331.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Femme;Female;1209.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;C;C;Homme;Male;6020.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;D;D;Homme;Male;5100.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;F;F;Femme;Female;3707.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;G;G;Femme;Female;3124.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Maîtrise vers Cadre;Supervisor to Manager;;;Femme;Female;152.0;nombre;number;§1.5.1
2017;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Non statutaire CDI;Permanent non-staturory;Maîtrise vers Cadre;Supervisor to Manager;;;Homme;Male;1.0;nombre;number;§1.5.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Cadre;Managers;;;Femme;Female;598.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Maitrise;Supervisors;;;Femme;Female;3478.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Cadre;Managers;;;Homme;Male;12496.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Femme;Female;1866.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Maitrise;Supervisors;;;Femme;Female;1368.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Execution;Operatives;;;Homme;Male;1110.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;A;A;Homme;Male;9911.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;E;E;Homme;Male;4906.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;I;I;Femme;Female;2535.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDI;Permanent non-statutory;;;sans plage;No classification;Femme;Female;8691.0;€;€;§2.1.2.bis
2017;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Statutaire;Statutory;Maîtrise vers Cadre;Supervisor to Manager;;;Homme;Male;445.0;nombre;number;§1.5.1
2017;EDF SA;France;France;Promotions dans un collège supérieur;Promotions to a Higher Employee Category;Non statutaire CDI;Permanent non-staturory;Exécution vers Maîtrise;Operative to Supervisor;;;Femme;Female;0.0;nombre;number;§1.5.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Statutaire;Statutory;Execution;Operatives;;;Homme;Male;100.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Homme;Male;0.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Masse salariale annuelle;Annual Payroll;Non statutaire CDI;Permanent non-statutory;Execution;Operatives;;;Femme;Female;0.0;M€;M€;§2.1.1
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;Execution;Operatives;;;Homme;Male;2986.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Non statutaire CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;3550.0;€;€;§2.1.2
2017;EDF SA;France;France;Rémunération mensuelle moyenne brute;Average gross monthly salary;Statutaire;Statutory;;;A;A;Femme;Female;8814.0;€;€;§2.1.2.bis
